name,rent,area,x,y,rent/area
北美公寓,8282 ,46.3 ,121.4516298,31.26037945,179
汇成三村,4541 ,43.2 ,121.0465417,30.95628596,105
丹芳苑,2959 ,15.8 ,121.6072858,31.20416457,187
中辉新苑,13933 ,52.8 ,121.4698601,31.19778841,264
永泰花苑,3971 ,69.7 ,121.5132384,31.13992966,57
富特三村,4021 ,53.6 ,121.5842768,31.33647355,75
长桥四村,2600 ,51.0 ,121.4351909,31.13561382,51
高东新村,3850 ,52.7 ,121.6118756,31.33554429,73
富特五村,4184 ,63.4 ,121.5811484,31.34030065,66
云舒苑,4620 ,110.0 ,121.7202094,31.23784519,42
古北瑞仕花园,32794 ,180.2 ,121.3996809,31.19753844,182
龙柏公寓,7333 ,96.5 ,121.3620384,31.18386111,76
清风名苑,1870 ,81.3 ,121.8097266,30.9126852,23
金顺小区,7150 ,90.5 ,121.5325725,31.18443185,79
体育花苑,6600 ,66.0 ,121.4258504,31.14488935,100
万荣小区,5060 ,52.7 ,121.4327787,31.28674285,96
东南二村,3218 ,48.8 ,121.5783468,31.1141042,66
永和一村,1000 ,90.9 ,121.4245326,31.29204323,11
芙蓉花苑,5025 ,96.6 ,121.4259984,31.24773756,52
天悦小区,4620 ,39.8 ,121.3998501,31.2096539,116
东田公寓,6000 ,95.2 ,121.5253341,31.27206312,63
控江一村,4000 ,49.4 ,121.5255874,31.2825848,81
新汾小区,3080 ,39.0 ,121.4449322,31.31602737,79
长峰馨园,13000 ,123.8 ,121.4952299,31.21485949,105
